Age,Employment_Status,Marital_Status,Dependents,Monthly_Income,Savings,Food_Grocery_Expenses,Internet_Mobile_Expenses,Electricity_Bills,Shopping_Expenses,Personal_Expenses,Miscellaneous_Expenses,Rent,Own_House,Active_Loans,Loan_1_Amount,Loan_1_EMI,Loan_2_Amount,Loan_2_EMI,Credit_Score,Investments,Stock_Quantity,Loan_Approval_Chance,Investment_Recommendation,Portfolio_Optimization
41,Self-Employed,Single,0,142850,475704,15023,2944,6561,6427,7958,6306,25641,1,2,593172,15858,108584,0,670,None,0,1,SIP,No
25,Self-Employed,Single,2,44475,39212,16610,1645,6036,14796,8567,2123,0,0,1,848280,17824,464508,0,671,Stocks,282,0,Stocks,Yes
37,Self-Employed,Single,2,20228,127211,16526,1682,2039,14780,3840,1700,22102,1,2,476662,14393,625391,0,671,SIP,485,0,None,Yes
45,Self-Employed,Single,3,192839,259734,12546,2813,3708,12574,4657,1178,19478,1,2,113075,5466,73573,0,671,FD,0,1,Stocks,No
26,Self-Employed,Married,3,177721,393889,10051,3447,6331,12232,9006,5039,0,1,2,365649,27169,255214,0,671,None,0,1,FD,No
39,Self-Employed,Married,0,145762,416165,8573,3101,6860,4013,9548,3190,0,1,0,806432,17605,923554,0,671,FD,0,1,SIP,No
48,Self-Employed,Married,1,74980,458173,11163,2806,3082,10566,2401,4454,0,1,0,414539,10454,502971,10978,671,FD,0,1,FD,Yes
45,Self-Employed,Married,3,118235,422430,17178,2122,2098,5588,8489,3546,0,0,0,641631,29260,732424,0,672,FD,0,1,FD,Yes
61,Self-Employed,Single,2,130601,104389,6501,1657,3369,3192,6852,1235,37271,0,0,879822,17165,752675,0,672,Stocks,0,1,FD,No
46,Self-Employed,Single,2,74648,355087,6419,2795,4734,7544,4424,4820,37827,0,0,397316,29411,546624,0,672,None,0,1,SIP,No
63,Self-Employed,Single,1,67191,441071,7134,2537,6930,2040,7623,5104,0,0,2,344770,18993,108971,29752,672,Stocks,0,1,SIP,No
44,Self-Employed,Married,0,38254,49610,18231,1373,6995,8944,1299,5504,31408,0,2,226167,16371,925289,27316,672,FD,0,0,None,No
30,Self-Employed,Married,0,169755,397171,18891,2209,2650,12912,2713,4009,23183,0,0,245571,28764,471875,24897,673,Stocks,486,1,SIP,Yes
44,Self-Employed,Single,0,30267,447731,5918,2968,6115,11405,4616,3942,28668,1,0,734668,25148,139508,8288,673,SIP,0,1,Stocks,Yes
29,Self-Employed,Single,2,103663,186393,17061,2408,6317,11984,8803,1969,0,0,2,774556,19605,457046,0,673,Stocks,0,1,None,No
40,Self-Employed,Married,2,85839,170927,12495,4562,4217,10212,6556,2979,0,0,1,881049,23954,410093,23548,674,None,0,1,None,Yes
39,Self-Employed,Single,0,94405,403786,19808,2165,4279,6167,1860,6357,27878,1,0,129879,26035,135884,6852,674,None,0,1,SIP,No
55,Self-Employed,Single,3,97660,163083,10112,4583,5176,6231,7553,5014,0,1,1,311288,19842,585584,24875,675,None,0,0,Stocks,Yes
34,Self-Employed,Single,1,90363,396477,15196,2756,3320,13415,8541,2715,0,1,2,386076,19672,427532,16341,675,FD,344,1,FD,Yes
63,Self-Employed,Single,1,87579,347107,11286,1083,4562,11180,9992,4959,0,1,0,377953,7626,678751,27835,675,FD,0,1,None,No
56,Self-Employed,Single,2,41773,210920,9021,4798,4118,7305,2561,2699,0,0,1,828590,25263,316618,17624,675,FD,233,1,None,Yes
27,Self-Employed,Single,3,37309,298744,5468,2501,2160,6349,3351,2458,31344,0,2,461203,5961,257813,18562,676,SIP,99,0,None,No
26,Self-Employed,Single,2,53368,182045,12374,2128,6414,3247,1130,5581,0,1,1,903443,6296,240608,0,676,Stocks,0,1,None,No
58,Self-Employed,Married,0,159640,329663,16948,4215,3663,3682,8237,4350,0,0,1,528124,17856,735810,21502,676,None,0,0,Stocks,No
42,Self-Employed,Married,3,141482,220054,17602,4820,2055,10086,7232,5754,21363,1,1,969222,18472,893469,0,676,FD,0,1,None,Yes
43,Self-Employed,Single,2,80071,225635,18929,4471,5573,11697,2739,6296,0,1,0,994010,14934,701278,0,676,None,0,1,Stocks,Yes
35,Self-Employed,Married,1,166236,355544,8010,1249,3766,14328,3123,3228,8095,0,2,415557,26768,750561,18612,676,SIP,0,0,FD,No
45,Self-Employed,Single,2,47740,225442,14118,4262,2580,7209,4748,4152,35881,0,1,411417,24559,773972,0,676,None,146,1,None,Yes
62,Self-Employed,Single,2,89240,232126,14645,2902,4368,3440,5461,6556,10621,1,1,569779,28475,212115,8718,677,None,0,1,Stocks,No
32,Self-Employed,Married,0,56513,131450,8286,3812,6027,9581,5673,4166,0,1,1,566006,21058,932501,17600,677,FD,0,0,None,Yes
58,Self-Employed,Married,3,96992,114438,19199,1134,6145,3733,7776,1136,0,0,2,863303,28291,459454,0,677,FD,335,1,Stocks,No
32,Self-Employed,Married,3,198874,403604,6876,2675,5027,13741,4210,6652,14986,0,0,209941,13777,156402,0,678,None,0,1,FD,No
41,Self-Employed,Single,0,144514,363873,5645,1866,6123,4095,4485,2619,38164,0,1,475682,21445,98607,0,678,None,0,1,SIP,No
53,Self-Employed,Single,2,164661,87644,10473,2436,2867,4210,6082,2372,20434,1,1,687822,27420,351979,0,679,Stocks,418,1,None,Yes
36,Self-Employed,Single,0,64006,354745,5569,4601,3448,14836,6856,2354,24299,1,1,250834,13656,523180,0,679,Stocks,54,1,FD,No
58,Self-Employed,Married,1,172856,178348,13689,1914,2254,3988,1039,3693,10316,0,0,874907,21172,926301,29367,680,FD,0,1,SIP,Yes
54,Self-Employed,Single,0,81216,238675,13236,2570,4090,11525,3309,1796,35909,1,0,349977,29239,373058,0,680,FD,0,1,Stocks,Yes
31,Self-Employed,Married,0,194268,415797,15163,3923,5279,10609,5226,5848,32741,0,0,366260,28811,240227,0,681,SIP,88,1,SIP,Yes
52,Self-Employed,Married,3,34646,115996,19582,2147,4608,14743,9793,2866,0,1,0,771552,21818,8811,28903,681,None,0,0,Stocks,Yes
64,Self-Employed,Single,3,106597,257465,7956,3453,4028,12332,2994,4135,23644,1,1,108909,10351,28810,0,681,None,6,1,SIP,No
50,Self-Employed,Married,1,86270,283438,5249,1067,2839,14892,6375,1923,10083,0,1,801365,29858,291337,22062,681,None,0,0,None,No
64,Self-Employed,Married,0,163533,351383,15616,3741,5363,12598,7467,5865,0,1,1,943459,8449,834573,0,682,None,95,0,Stocks,No
45,Self-Employed,Married,0,157107,467043,16358,2059,4958,2111,7155,1457,34878,0,0,737291,11598,163010,0,682,SIP,0,1,SIP,Yes
48,Self-Employed,Single,3,52514,329717,8568,2264,4360,14927,1078,3068,36172,1,1,865484,6092,88549,0,682,None,197,1,None,Yes
49,Self-Employed,Single,1,42879,266195,18491,1367,4881,13399,8261,1948,17304,1,1,860242,15339,547972,11437,682,SIP,299,0,None,No
63,Self-Employed,Single,3,199267,69172,9756,3004,5944,5933,5385,2223,0,0,2,854893,8131,969270,0,682,Stocks,0,1,SIP,Yes
52,Self-Employed,Married,3,183463,42917,13221,2821,2318,8808,6032,6167,25563,1,0,599429,23845,532228,0,683,FD,255,1,FD,Yes
63,Self-Employed,Married,0,142494,233831,9148,1895,6301,5437,8849,4712,18875,1,1,736992,13891,115496,18089,683,Stocks,232,1,Stocks,No
25,Self-Employed,Married,1,85202,89392,16882,4297,4121,3020,9988,2060,29236,1,0,998140,13617,298441,11447,683,Stocks,0,0,Stocks,Yes
29,Self-Employed,Single,1,105171,456256,15481,1229,3021,13338,8064,4593,25598,0,2,895328,5067,2776,0,684,Stocks,423,1,SIP,No
55,Self-Employed,Married,3,33555,33820,9618,2922,2809,14417,3397,4350,11468,0,0,362727,28899,826677,0,684,Stocks,0,1,Stocks,No
30,Self-Employed,Single,1,156485,175817,10783,4101,2128,4304,2596,1417,0,1,2,149145,8175,66302,21452,684,None,298,1,Stocks,No
41,Self-Employed,Married,3,69025,405092,13358,2672,3292,4504,8610,6464,36052,0,1,721751,5030,645473,12422,684,SIP,0,0,FD,No
38,Self-Employed,Single,2,27406,288668,15313,4502,4780,12920,9776,1364,18945,1,0,227795,13641,75205,0,684,FD,0,0,None,No
52,Self-Employed,Married,2,178626,386872,19830,1259,3472,5928,7105,3038,0,1,1,869920,16458,635913,0,684,FD,0,1,Stocks,No
39,Self-Employed,Married,0,130914,203011,6148,4767,2417,7143,5294,1171,19718,1,2,415102,19502,937818,0,685,SIP,0,1,Stocks,Yes
56,Self-Employed,Single,2,87881,168969,8388,2293,4109,14475,2404,6996,16789,0,2,460629,21109,595824,28821,686,FD,422,1,FD,Yes
28,Self-Employed,Married,2,124893,345560,17400,2221,2219,9804,9803,3404,10312,1,0,355062,7059,951251,26854,686,FD,0,1,SIP,Yes
40,Self-Employed,Single,2,48899,421514,10316,4034,6377,10973,9107,3147,8097,1,2,854847,11128,652420,22942,686,Stocks,0,1,Stocks,No
42,Self-Employed,Married,2,80638,243024,16567,2531,3083,6085,9509,2507,30396,1,0,873234,11933,741869,0,686,None,0,0,Stocks,Yes
38,Self-Employed,Married,1,106352,251074,8134,3753,2657,13955,7817,3136,0,0,1,947770,27428,995815,25498,686,FD,37,0,SIP,No
62,Self-Employed,Single,0,177555,10749,15898,4928,5619,12791,5902,4647,0,0,2,974013,17406,711277,23373,686,Stocks,0,1,FD,Yes
57,Self-Employed,Single,3,26202,243401,16795,1994,4274,4991,9173,5297,0,1,1,401610,8521,907460,0,686,None,0,1,Stocks,Yes
41,Self-Employed,Married,3,166331,160897,6093,2399,4780,9173,1360,2575,0,1,0,915646,14673,619191,0,687,FD,0,1,SIP,No
53,Self-Employed,Single,1,192454,300766,15423,1108,4195,7527,9854,6284,0,1,0,848218,23610,293028,0,687,Stocks,0,0,Stocks,No
64,Self-Employed,Single,2,100957,12773,9156,4093,5978,8045,8616,4708,35066,1,2,553330,15771,890287,0,688,None,377,1,FD,No
58,Self-Employed,Married,0,187938,337553,5523,2806,4803,5760,9878,6688,34536,1,1,492627,19986,258887,23691,688,None,0,0,SIP,No
58,Self-Employed,Single,3,31156,351739,13247,4002,6300,6919,1994,1564,21126,0,0,497460,16709,819468,0,688,None,0,0,Stocks,Yes
30,Self-Employed,Married,2,198671,497628,16632,4401,4533,13232,9467,2465,0,1,2,954282,15428,904574,0,689,Stocks,0,1,SIP,Yes
59,Self-Employed,Married,2,99601,14614,10712,4138,3654,12568,8312,5248,30376,1,0,541133,19502,660152,12073,690,Stocks,0,0,FD,No
49,Self-Employed,Married,1,58071,369140,8085,3178,5540,9816,1267,5831,31103,0,1,109511,13579,599054,11473,691,None,0,0,SIP,Yes
31,Self-Employed,Married,0,110415,453590,18916,2234,6578,10062,8368,6259,29496,1,2,364268,27017,37299,14532,691,FD,0,0,None,No
56,Self-Employed,Married,1,198924,200784,19207,3892,4774,6322,5393,6198,0,0,0,204330,7249,279708,23560,692,None,0,0,None,No
38,Self-Employed,Married,2,122837,332169,11190,2185,5287,4511,1397,6451,0,1,1,320743,12253,544818,10480,692,FD,322,1,Stocks,Yes
57,Self-Employed,Married,1,77554,487720,12888,3574,2005,8244,8939,4056,31647,0,1,220546,22501,889511,28322,692,FD,0,0,FD,Yes
33,Self-Employed,Married,0,125879,491845,5654,2892,5647,13276,7585,2813,0,0,2,912012,28712,689119,0,692,FD,35,1,SIP,Yes
44,Self-Employed,Single,3,101718,105210,16736,3812,5344,9258,1565,3067,0,1,0,512447,22508,313052,0,692,None,0,0,Stocks,No
47,Self-Employed,Married,0,145277,403359,8860,3017,5593,2075,7099,4714,0,1,1,903632,19060,563264,9482,693,None,72,1,Stocks,Yes
54,Self-Employed,Married,3,193158,69127,18197,2615,4287,7312,2283,6055,0,0,1,454197,12638,470074,6650,693,SIP,0,1,FD,No
49,Self-Employed,Single,2,36888,320881,10010,3149,2442,9415,5243,5584,0,0,2,511306,8365,184049,13048,693,FD,270,1,Stocks,Yes
42,Self-Employed,Single,2,187634,403491,8184,2304,3052,11038,3333,1939,36244,1,1,454081,29129,875644,25623,693,Stocks,0,1,None,Yes
34,Self-Employed,Single,2,28770,125709,15807,3029,2069,4747,3374,1885,38599,1,2,143925,21931,254806,21342,694,FD,0,0,FD,No
39,Self-Employed,Married,2,155599,8503,8663,4728,3945,6379,9677,5723,0,0,2,386984,20157,77545,0,695,Stocks,336,1,SIP,Yes
32,Self-Employed,Single,1,48566,472202,16106,3819,3279,14187,1397,4129,0,0,2,177629,25433,529225,0,695,Stocks,0,1,Stocks,Yes
34,Self-Employed,Single,3,191836,362382,13425,2099,2291,2983,5380,1292,0,0,2,264645,29139,433334,0,695,SIP,0,0,None,Yes
40,Self-Employed,Married,1,171539,252407,16426,1396,4543,6289,3770,5067,32409,0,1,297900,28363,234553,25216,696,SIP,0,0,None,Yes
61,Self-Employed,Single,3,69602,123019,15155,3052,2501,12355,3089,4445,18729,1,0,249601,21880,701538,0,696,FD,356,1,FD,Yes
38,Self-Employed,Single,1,70094,464775,14740,4971,3373,6385,4380,3083,23149,0,1,992053,26620,987211,6392,697,Stocks,24,1,SIP,Yes
38,Self-Employed,Single,1,194391,499616,18989,4723,6322,5814,9615,2100,23891,0,2,349346,7932,175229,12009,697,FD,0,1,SIP,No
30,Self-Employed,Married,0,139343,233264,9267,1195,5344,9436,1946,6208,0,0,0,203129,10692,232769,0,698,FD,0,1,FD,Yes
56,Self-Employed,Married,2,33360,52197,19226,1760,3729,7470,7967,3877,24822,1,2,536681,13342,417433,0,699,FD,0,1,Stocks,Yes
46,Self-Employed,Married,1,31444,499312,18967,1814,2193,5968,4799,1456,0,0,0,586559,12658,699074,0,699,None,0,1,FD,Yes
64,Self-Employed,Married,2,25606,338528,16430,2736,6549,6146,9871,5512,34210,0,2,583489,6601,261751,16685,699,None,0,0,None,No
47,Self-Employed,Single,3,149934,215653,10485,2222,6312,7694,2528,6745,8041,0,1,290325,11675,674619,0,699,None,0,0,FD,No
56,Self-Employed,Single,3,166003,344890,15537,3600,6127,4729,6738,3810,0,0,2,734452,17799,92489,13381,700,FD,142,1,SIP,Yes
58,Self-Employed,Married,1,131892,390244,14185,4745,3005,11564,5615,2069,0,0,0,930723,17853,769144,25418,701,FD,0,1,SIP,Yes
57,Self-Employed,Married,2,126291,266633,8325,2083,4703,11171,9834,5918,36255,1,1,590224,7828,553495,10833,701,None,0,1,Stocks,Yes
61,Self-Employed,Married,2,35297,216820,10612,2460,2943,8084,3524,5905,9556,1,0,182182,28380,392036,0,701,None,0,1,None,Yes
60,Self-Employed,Single,2,113943,465900,17214,1381,6229,7506,3261,4248,23857,1,1,557988,14061,317271,16168,701,FD,0,1,SIP,Yes
34,Self-Employed,Married,2,54017,120433,18673,4742,3629,12588,5431,1908,0,0,2,713142,24347,156217,0,701,SIP,168,1,Stocks,No
64,Self-Employed,Single,0,76552,304885,14363,4424,3951,8820,4173,1509,32348,1,1,863850,7673,369554,7444,702,FD,0,1,SIP,Yes
28,Self-Employed,Single,0,149940,445217,10427,4429,4500,5486,1449,1076,13736,0,2,250232,16773,525325,5025,702,Stocks,289,1,None,Yes
27,Self-Employed,Single,1,50646,382192,14402,2626,6701,8043,1837,6272,0,1,2,370042,5525,427270,21655,702,None,0,0,Stocks,Yes
45,Self-Employed,Married,3,148812,183674,9513,2937,3764,14020,4173,3791,0,0,2,728516,19787,648284,15880,703,None,401,1,SIP,Yes
26,Self-Employed,Married,2,127801,104889,8889,2430,3954,12693,3959,6708,34368,0,0,760030,17341,943572,0,703,SIP,0,0,SIP,Yes
44,Self-Employed,Married,1,182377,337724,13131,1869,5742,5399,3646,4623,0,1,0,211141,9937,887012,7261,703,SIP,0,1,SIP,No
39,Self-Employed,Married,0,33169,389011,12317,4805,2105,3755,4838,3090,16795,0,0,740441,11006,486922,0,703,FD,0,1,SIP,No
28,Self-Employed,Single,0,61113,285550,5838,1941,6027,12589,1184,6278,21415,1,2,207044,20771,249329,0,703,Stocks,293,1,None,Yes
49,Self-Employed,Single,1,26553,227072,7129,2333,6993,7848,3279,2181,0,1,2,198586,29834,43032,7929,703,None,10,1,None,No
61,Self-Employed,Married,1,72650,244982,8566,2076,4285,13301,2432,1055,0,1,1,144662,29671,226861,14996,704,Stocks,0,1,SIP,Yes
30,Self-Employed,Single,0,182331,51369,17992,4643,3216,6065,2589,1859,32533,1,2,425316,28055,634111,7373,704,FD,0,0,Stocks,No
26,Self-Employed,Single,3,74169,333903,10513,1509,2899,11507,3438,4528,9960,1,1,669574,20862,559515,25692,704,FD,0,1,None,Yes
50,Self-Employed,Single,3,39411,77036,17436,1997,5791,6473,3820,4659,13563,1,0,277161,15413,460764,0,704,SIP,497,1,FD,No
52,Self-Employed,Married,1,29637,461814,14760,1053,4161,13131,4630,4006,35446,1,0,303339,11365,600506,18433,704,None,0,1,FD,Yes
29,Self-Employed,Married,3,143620,301339,9053,2805,6019,5961,9679,1022,0,1,0,162888,16457,871738,23886,705,None,0,1,SIP,No
28,Self-Employed,Married,3,96870,338474,6232,4381,3437,11997,3585,6025,0,1,2,700045,21113,779397,5500,706,Stocks,0,1,Stocks,No
43,Self-Employed,Married,1,167759,258504,6609,1509,2658,6266,4255,2892,12707,1,2,964282,9132,57308,25877,706,FD,0,1,FD,Yes
35,Self-Employed,Single,2,189886,131889,6351,2276,2407,3291,2255,1402,0,1,2,405054,16365,839248,6750,706,SIP,343,0,Stocks,Yes
28,Self-Employed,Single,2,127214,388132,10772,1384,6480,6237,3331,5203,33577,1,1,234249,21869,899294,15842,707,Stocks,0,1,SIP,Yes
59,Self-Employed,Married,2,177341,243183,19760,1219,5331,9659,5937,1433,0,1,1,141596,11048,701183,0,707,Stocks,0,0,SIP,No
57,Self-Employed,Married,3,175313,296765,11343,3998,5315,8131,8617,3425,0,0,2,673881,16215,135407,0,708,FD,0,1,None,No
38,Self-Employed,Single,1,136521,79433,19879,2559,4723,3026,7146,2725,39860,1,0,768586,17623,440125,0,708,FD,0,1,SIP,Yes
44,Self-Employed,Married,1,135958,393288,12740,3308,3656,10480,6497,1531,0,1,0,206069,8482,846768,0,709,SIP,0,1,Stocks,Yes
28,Self-Employed,Single,1,144149,83996,15328,1465,5768,3564,4052,4032,0,0,2,903027,26329,862774,24054,709,SIP,0,1,Stocks,Yes
36,Self-Employed,Single,0,96963,192245,17167,3809,2824,14409,7394,6870,11887,1,2,961555,25164,239867,19905,710,Stocks,0,1,FD,No
36,Self-Employed,Single,1,149307,99843,5179,4822,5568,6945,1384,4345,19279,1,0,423381,23231,640316,17687,710,None,0,0,SIP,Yes
25,Self-Employed,Married,2,181713,280931,16726,1575,5035,2456,8320,4278,0,0,2,983765,26254,643536,0,710,FD,0,1,None,Yes
31,Self-Employed,Married,2,93353,102412,19716,1113,6944,2626,3116,2780,18397,0,2,660590,25532,719334,0,711,SIP,93,0,SIP,Yes
64,Self-Employed,Single,1,177001,382477,7641,1284,5542,2646,6642,3638,0,0,1,197101,6323,738855,15559,711,Stocks,0,0,SIP,Yes
56,Self-Employed,Single,2,42562,323435,16698,3045,6722,3050,8079,3335,0,0,0,955079,23221,523978,0,711,Stocks,387,1,FD,Yes
45,Self-Employed,Married,3,163577,380355,19622,1554,5062,14166,7680,2780,16423,0,0,799732,18317,739385,0,712,FD,0,1,Stocks,No
40,Self-Employed,Single,0,22070,45816,17861,3658,2766,12156,6851,3495,26574,0,2,327024,28011,349700,26167,712,SIP,0,1,None,No
49,Self-Employed,Single,3,179015,245037,9305,1516,2296,2460,1445,5769,36040,0,2,198775,22692,760056,11446,713,None,237,0,None,Yes
38,Self-Employed,Married,0,181204,269720,19482,2137,4725,4210,9530,6587,0,0,0,909035,10242,922927,9998,713,SIP,0,1,SIP,No
32,Self-Employed,Married,2,160347,274891,8675,1819,4305,13716,2748,1782,17045,1,0,678668,23096,988843,14606,714,None,0,0,None,Yes
56,Self-Employed,Single,1,144825,257901,7488,1638,2902,14920,7293,1910,16785,1,2,485175,18840,453042,24393,714,Stocks,0,1,FD,Yes
46,Self-Employed,Married,3,56018,77672,14725,3711,4878,9127,5446,4625,30857,1,0,634496,14855,717434,23712,714,None,0,1,SIP,No
32,Self-Employed,Married,1,159969,475194,12948,1505,5256,8139,1215,1172,13070,1,1,430169,24979,312849,24913,715,Stocks,484,1,None,No
50,Self-Employed,Married,2,46877,396189,15114,1057,4235,5454,9595,3585,0,0,2,536870,18411,466239,0,715,Stocks,0,1,Stocks,Yes
28,Self-Employed,Married,2,88164,126820,10857,2209,5037,2876,2629,5233,28061,0,0,284520,11300,603112,28091,717,Stocks,0,1,FD,No
44,Self-Employed,Single,2,42044,127419,15962,3529,3378,14818,8713,3727,0,1,2,776835,13888,423366,0,717,None,0,0,None,No
62,Self-Employed,Single,0,70605,491758,14739,3260,4901,10144,7455,2774,0,1,1,281484,5476,893578,20492,717,Stocks,13,1,Stocks,No
31,Self-Employed,Married,1,112586,315045,18951,3766,5925,4737,1193,4066,10897,0,2,610921,26036,828349,13745,717,FD,0,1,Stocks,Yes
28,Self-Employed,Single,0,56054,46992,11796,3402,5247,8544,8605,6512,30675,1,2,964740,10397,148092,0,717,None,0,1,FD,No
43,Self-Employed,Married,1,100527,385318,8983,1906,2715,14729,2864,2585,11613,1,0,982464,13364,149871,6578,717,Stocks,0,0,None,Yes
60,Self-Employed,Single,2,86767,378153,17019,3271,6270,10504,6439,1607,38499,1,0,265294,14369,561986,0,718,SIP,0,1,Stocks,No
45,Self-Employed,Married,2,81012,48748,19739,3373,5149,13105,3105,4121,0,1,2,971672,25381,780608,21062,719,FD,0,1,None,No
58,Self-Employed,Married,2,64541,495722,15645,1119,2052,7177,7678,6705,17185,1,2,827024,25316,743770,0,719,None,0,1,Stocks,Yes
45,Self-Employed,Single,3,50214,131399,9925,1747,5111,6489,5816,6529,17108,1,2,282316,6598,59619,21895,719,FD,0,1,None,Yes
37,Self-Employed,Single,1,50766,330860,7702,2241,2329,7895,1444,3705,37781,1,0,108999,7980,781255,0,719,FD,0,1,Stocks,Yes
59,Self-Employed,Single,0,130061,5566,17875,4450,5681,7189,1574,3946,36003,1,2,621253,10052,22918,0,719,Stocks,0,1,SIP,No
42,Self-Employed,Single,2,35868,79931,15633,4825,2931,10543,3880,6938,0,0,1,556988,18033,114363,0,720,FD,0,1,None,No
26,Self-Employed,Single,3,31441,270505,8603,4251,5334,13324,8853,3234,25558,1,0,562486,11362,614972,0,720,SIP,434,1,FD,No
41,Self-Employed,Single,0,115120,246234,6012,2734,3814,8689,7169,2486,24427,1,0,460093,22043,777514,0,720,Stocks,0,1,FD,Yes
26,Self-Employed,Married,0,142684,341190,14125,2969,4443,8451,8789,6718,17881,1,0,208301,15224,394879,9601,721,SIP,0,1,FD,No
32,Self-Employed,Single,3,107817,379973,6693,2849,2546,12227,6282,3933,0,1,1,188315,6920,426590,0,721,None,115,1,Stocks,No
42,Self-Employed,Single,3,134954,197066,18666,1975,2246,3366,6080,1150,15427,1,1,732734,25334,565707,0,721,Stocks,0,1,None,No
48,Self-Employed,Married,1,80325,212936,13960,2143,5320,5947,3060,2595,36925,1,0,415975,19982,850505,24379,722,SIP,0,1,SIP,No
34,Self-Employed,Married,1,80216,221514,8860,3863,6709,3688,1312,6548,0,1,1,844953,5723,871046,27218,722,SIP,0,1,None,Yes
55,Self-Employed,Married,1,73020,139362,8051,2841,6097,12360,6765,4061,0,0,0,121736,9756,64731,0,722,None,15,0,SIP,No
25,Self-Employed,Married,3,72604,393126,10477,4813,3851,14156,5741,3531,0,1,1,507308,19035,776305,6459,722,None,0,1,None,Yes
61,Self-Employed,Single,3,146258,132481,19979,2859,4760,14594,8241,4727,10072,0,0,286095,28252,247977,12957,722,Stocks,424,0,FD,No
55,Self-Employed,Married,1,126397,55403,9489,3785,4811,3852,1986,3275,15603,0,1,707509,17731,948809,13979,722,None,0,1,SIP,Yes
38,Self-Employed,Married,0,59764,75649,17365,2396,2415,8266,7122,2957,0,1,1,359723,5320,317092,17109,722,None,179,1,Stocks,Yes
37,Self-Employed,Married,2,22925,257631,5580,1084,4388,11040,8179,4345,30584,1,1,189926,21134,900104,12512,722,None,338,1,SIP,Yes
33,Self-Employed,Married,1,22325,254746,14550,3134,2166,7655,7922,2507,38482,1,2,502214,12017,494561,22536,724,Stocks,0,1,SIP,Yes
41,Self-Employed,Married,2,149076,305465,14256,3280,3465,7496,1667,3620,0,1,1,949749,23319,530914,22037,725,FD,478,0,Stocks,No
